,avghotelcost,avghoteltime,avghrwage,counthotelcities,drivedist,drivetime,drivetimehrs,gascost,gasprice,hotelnights,minabcost,minhotelcost,numtrips,state,totaldrivetime,totaltime,wageloss
27,0.0,0.0,27.3529411765,0.0,47.0942633577,56.8836879433,0.948061465721,8.81025053357,1.733,0.0,375.0,0.0,2.32340425532,NC,2.39910165485,2.39910165485,65.6224864415
28,0.0,0.0,28.9117647059,0.0,190.076449765,175.486075949,2.92476793249,29.9411023005,1.843,0.0,575.0,0.0,2.0,ND,5.84953586498,5.84953586498,169.120404567
29,1.81622608696,0.626086956522,24.0294117647,5.0,111.049680959,110.151304348,1.83585507246,20.6478529235,1.895,0.0260869565217,660.0,1.19973913043,2.22608695652,NE,4.21913043478,4.84521739131,116.427723785
30,0.0,0.0,28.8823529412,0.0,38.2756355565,50.0917431193,0.83486238532,5.6039456161,1.713,0.0,550.0,0.0,2.0,NH,1.66972477064,1.66972477064,48.2255801403
31,0.0,0.0,37.9117647059,0.0,15.6818333522,24.2185185185,0.404228395059,2.11082517071,1.573,0.0,499.0,0.0,2.0,NJ,0.80728395062,0.80728395062,30.6055591867
32,3.51753985507,1.47826086957,23.6764705882,18.0,125.708234214,124.420289855,2.07367149759,19.0425067916,1.713,0.0652173913043,450.0,2.57905797101,2.05797101449,NM,4.29710144927,5.77536231884,136.740196078
33,0.0,0.0,25.4411764706,0.0,78.8812859073,85.8461538462,1.43076923077,14.5484760364,2.04,0.0,485.0,0.0,2.03846153846,NV,2.99967948718,2.99967948718,76.3153751886
34,0.0,0.0,42.9411764706,0.0,28.9685994524,38.4530075188,0.640883458646,4.80829231937,1.942,0.0,525.0,0.0,2.0,NY,1.28176691729,1.28176691729,55.0405793897
35,0.136329365079,0.0,27.0588235294,2.0,38.2824503233,45.8015873016,0.763359788361,10.8252982279,1.858,0.00198412698413,440.0,0.0872817460317,3.64880952381,OH,2.70958994709,2.70958994709,73.3183162153
36,0.0,0.0,25.5882352941,0.0,86.2013429556,86.523890785,1.44206484642,13.957738352,1.716,0.0,575.0,0.0,2.14675767918,OK,3.1843003413,3.1843003413,81.4806263802
37,0.0,0.0,27.0294117647,0.0,69.0370511615,81.3958333333,1.35954861111,11.7494675089,1.987,0.0,550.0,0.0,2.0,OR,2.71319444445,2.71319444445,73.3360498366
38,0.0,0.0,30.3529411765,0.0,47.1086307961,57.4471879287,0.957453132143,7.98264969775,1.91,0.0,450.0,0.0,2.0438957476,PA,1.9776177412,1.9776177412,60.0265149682
39,0.0,0.0,29.5882352941,0.0,17.915040233,27.1285714286,0.452142857143,2.74237923568,1.791,0.0,526.0,0.0,2.0,RI,0.904285714286,0.904285714286,26.7562184874
40,0.0,0.0,23.5588235294,0.0,43.0125522387,51.4685714286,0.857809523807,5.71294924607,1.554,0.0,523.0,0.0,2.0,SC,1.71561904762,1.71561904762,40.4179663865
41,3.7779379845,1.3023255814,22.4117647059,7.0,174.922179111,162.214470284,2.70357450474,41.3304212304,1.851,0.0542635658915,625.0,2.49558139535,3.3488372093,SD,8.06993970715,9.37226528855,210.049004408
42,0.0,0.0,26.0294117647,0.0,57.8902487732,64.3893653516,1.07315608919,14.4604609795,1.593,0.0,625.0,0.0,3.74957118353,TN,3.93081761006,3.93081761006,102.316870144
43,4.27404027446,1.68973747017,32.0294117647,120.0,87.8405336952,86.0161097852,1.43360182975,19.1625832467,1.598,0.0715990453461,600.0,2.94364558473,3.71599045346,TX,4.66974940334,6.35948687351,203.690623684
44,0.0,0.0,24.8235294118,0.0,94.831274748,97.0243902439,1.61707317073,24.2802294209,1.753,0.0,450.0,0.0,3.67804878049,UT,5.54650406504,5.54650406504,137.683806791
45,0.196485454545,0.0,31.4705882353,2.0,44.2032080702,54.7672727273,0.912787878788,11.2406237576,1.595,0.00242424242424,475.0,0.108484848485,3.80121212121,VA,3.41834343434,3.41834343434,107.577278669
46,0.0,0.0,24.2352941176,0.0,45.4586866507,60.2592592593,1.00809327846,7.21937791413,1.851,0.0,550.0,0.0,2.0,VT,2.00864197531,2.00864197531,48.6800290486
47,0.0,0.0,31.9411764706,0.0,44.6331238639,58.4710743802,0.974517906337,8.01488831094,2.101,0.0,650.0,0.0,2.0,WA,1.94903581267,1.94903581267,62.2544968401
48,2.32237150838,0.670391061453,25.7941176471,20.0,85.0411795911,88.7304469274,1.47884078212,21.1909978343,1.832,0.0279329608939,500.0,1.3825698324,3.36592178771,WI,4.66834264432,5.33873370577,137.707925293
49,1.66282245827,0.364188163885,23.2941176471,10.0,74.6699880625,86.9787556904,1.44964592817,13.7731368407,1.839,0.0151745068285,450.0,0.751138088012,2.25796661608,WV,3.40753667172,3.77172483561,87.8590020532
50,0.0,0.0,26.2352941176,0.0,213.529010127,219.24822695,3.65413711584,32.3155202562,1.708,0.0,650.0,0.0,2.1134751773,WY,7.56678486997,7.56678486997,198.516826588
